site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_basinmean_log_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm
3216,1577.9021604949064,0.13592100143432617,0.05107543261847597,0.13428706534577428,0.0645866663903994,-2.9744516680553716,-2.00777549173846,-2.7397472921229307,0.14719537130972335,0.1249130235611405,0.3058710102321341,0.15977397944580446,0.5897778257069636,0.7683451756204261,0.6369658129323258
3217,1578.3206901258193,0.13874199986457825,0.05108715571661608,0.12569887076182795,0.06503168677917011,-2.9742221692068673,-2.07386614702352,-2.732880638960307,0.1502952625860175,0.12494332664654151,0.2858973524798331,0.1609239613500782,0.5898241605793735,0.755261429994524,0.6383526709835996
3218,1579.1247522689257,0.07391879707574844,0.05109896597213514,0.11485991399293748,0.0655118161140765,-2.9739910173561763,-2.1640420323453484,-2.7255247539226266,0.07906343251066926,0.12497385502541579,0.26068907258146085,0.16216466865425025,0.5898708291861176,0.7374096120627378,0.6398383392046598
3219,1580.0189094862433,0.05713669955730438,0.05111222101055928,0.11179270892825716,0.06607638648874303,-2.973731651647006,-2.191108935698508,-2.7169438351516932,0.060622203640260476,0.1250081180296626,0.2535556403310357,0.1636235809444241,0.5899231940547006,0.7320512678788865,0.6415714275088095
3220,1580.2083194177808,0.3537609875202179,0.0511466960033857,0.11707727254890186,0.0680184039026332,-2.97305738293501,-2.144921113049018,-2.6879769647969924,0.3865717088695261,0.12509723258277236,0.2658460075435257,0.16864196873094142,0.5900593261309348,0.7411949164015669,0.6474218667868977
3221,1580.2299131204786,0.22167900204658508,0.05116859305068506,0.12440557964558496,0.0691667337927227,-2.972629352132652,-2.0842082472264285,-2.671235257482769,0.24143167967470708,0.12515383435189617,0.28288953123435095,0.1716093801733415,0.5901457437872499,0.7532140390629495,0.6508031896862663
3222,1580.6412448504973,0.34464800357818604,0.05118456019247548,0.12082802445917576,0.06975717792619725,-2.972317351155368,-2.11338702983098,-2.662734954239303,0.37655778645114707,0.12519510788347477,0.2745691721431772,0.17313515311793837,0.5902087354997069,0.7474376132184057,0.6525199960710184
3223,1581.5677521841433,0.5184320211410522,0.05124903872563452,0.14482853816284277,0.07391022629652537,-2.971058417712511,-1.9322047316896016,-2.604904080405083,0.5675226428032084,0.1253617787134463,0.33038742846127955,0.18386708943807736,0.5904629089773841,0.7833056658284702,0.6642000986027363
3224,1581.5935514019702,0.13778500258922577,0.051268808701495,0.14601262411201815,0.0747273699575884,-2.970672729237739,-1.9240621944911425,-2.593908855589563,0.1492436535267961,0.12541288220671368,0.3331412700594132,0.18597867903515225,0.5905407778921301,0.7849176166404962,0.6664208043380969
3225,1595.4253289204612,0.19431599974632263,0.05223603152697275,0.120622575754656,0.10457265107632574,-2.951982763075404,-2.1150888168956694,-2.2578732235238723,0.2113634842392985,0.12791306053260926,0.27409135785175426,0.26310218636324767,0.5943142050928315,0.7471007161341233,0.734289926428302
3226,1595.537907325521,0.2205930054187775,0.05226458988235365,0.12016845716348903,0.10487857295747172,-2.951436194917115,-2.118860710923996,-2.25495204605069,0.2402383179781801,0.1279868811448464,0.2730352092945381,0.2638927223393881,0.5944245549531582,0.74635400690902,0.7348799166902151
3227,1595.574220331182,0.49703601002693176,0.05229618572975936,0.12827260100409835,0.10581225694303224,-2.9508318411681604,-2.053597584304449,-2.2460889161448674,0.5440113542151364,0.12806855338291942,0.29188310495707076,0.2663054650244384,0.5945465714862724,0.7592739294571963,0.7366700031818822
3228,1596.762197480659,0.32988500595092773,0.0523527021905054,0.13460851304559743,0.10794192894964656,-2.9497517252230456,-2.0053846167759932,-2.2261618913783456,0.3603352720867559,0.12821464301861818,0.30661860465128404,0.2718087730333364,0.5947646424475469,0.7688184891274163,0.740694664699055
3229,1596.818648433784,0.29775500297546387,0.05240286472837816,0.14705512595452766,0.11034923355535604,-2.9487940187606156,-1.916947756007376,-2.204105091882524,0.3250287951802638,0.1283443083725137,0.3355658279574551,0.2780295143847333,0.5949579994383639,0.7863260381940614,0.7451494768530484
3230,1596.8403230117792,0.18433499336242676,0.05241847458349606,0.14718978602925506,0.11097223952203636,-2.9484961814054405,-1.9160324634830597,-2.1984752033446906,0.20039572392923327,0.12838465835227855,0.33587900836099793,0.2796394307077043,0.5950181315738446,0.7865072355889094,0.7462865455328774
3231,1597.0916025409083,0.20640000700950625,0.05245927039993772,0.1393784043526812,0.1111571827959951,-2.94771821238054,-1.9705627112172264,-2.1968100181138137,0.22464215476109342,0.12849011162878107,0.31771199285437113,0.2801173445825207,0.5951752003162043,0.7757120651189845,0.7466228630211226
3232,1597.1512885056643,0.2605060040950775,0.05248180862177212,0.1357770564375765,0.11153291208270431,-2.9472886718728373,-1.9967410292538017,-2.1934355560080836,0.28409724220889887,0.1285483707726415,0.3093362987547376,0.28108827061540387,0.5952619227758112,0.7705296311935345,0.747304403187666
3233,1597.795460198482,0.1908529996871948,0.0525067265518435,0.13417625989557075,0.11214104422382784,-2.9468139927948207,-2.008600971020563,-2.187997876542665,0.20755812101825719,0.12861278123427414,0.3056133087888538,0.2826597513280765,0.5953577585268786,0.7681817582522686,0.7484026513980039
3234,1597.8338759617077,0.2005240023136139,0.05252525550519925,0.13413436123595063,0.11229979476655295,-2.946461167813609,-2.00891328560419,-2.186583244785688,0.21818522961681658,0.12866067680327986,0.30551586461949404,0.28306998028844355,0.5954289924376106,0.7681199303803886,0.748688364597038
3235,1597.860969184192,0.20528200268745425,0.05254574939317152,0.13802560553478338,0.11321129577482396,-2.9460710718351417,-1.980316063683211,-2.1784993321946677,0.2234136209882198,0.12871365153999195,0.31456577389853646,0.2854253997067187,0.5955077512092021,0.773781226604609,0.7503210725549228
3236,1597.993685536739,0.3330189883708954,0.05257688872526318,0.1381697797685492,0.11395624916280116,-2.9454786336399104,-1.979272061831387,-2.1719406835234283,0.36377908994199976,0.1287941437297208,0.31490108148545604,0.287350441653825,0.5956273620410892,0.7739879041538529,0.7516457229340472
3237,1599.434559721213,0.2817470133304596,0.05261493116074521,0.13726942911420056,0.11456522215599242,-2.9447553371481914,-1.9858096485805672,-2.1666109923465173,0.30743820494121793,0.12889247978026788,0.31280712615511974,0.2889240952212398,0.5957733926241475,0.7726936800057549,0.7527221607479935
3238,1599.5756062287317,0.331620991230011,0.05264854259204537,0.13761569069787505,0.11516398678876004,-2.9441167218480464,-1.9832903287494037,-2.161398194275404,0.3622428823727795,0.12897936210957756,0.3136124304944057,0.29047136925626527,0.5959023264233541,0.7731924213131162,0.7537749896594549
3239,1599.7375185612968,0.1977889984846115,0.05268122317795616,0.14042831134880024,0.11626386842957012,-2.943496183356945,-1.9630581599351304,-2.151892943311267,0.21517983464061377,0.12906383829274803,0.32015377299887643,0.29331358506410354,0.5960276105892571,0.7771977159963738,0.7556947653517451
3240,1603.5699559758957,0.09218019992113112,0.05275720787365966,0.1398414400229109,0.11795031522960052,-2.9420548738059646,-1.967246069481258,-2.137491800562287,0.09913021552133423,0.12926025145039224,0.31878887995955657,0.29767155011804747,0.5963186050521181,0.7763686495728456,0.7586033643876887
3241,1603.8205076274114,0.25074100494384766,0.05278646000018729,0.1395446648713451,0.11846028803916064,-2.9415005605465163,-1.969370550677635,-2.133177496605288,0.2733668442911615,0.12933586539456754,0.3180986667548112,0.29898937626144223,0.5964305186164737,0.7759480731473204,0.7594747244282649
3242,1603.9022725466125,0.2131509929895401,0.0528152994728966,0.14130925992041476,0.11932749264114503,-2.9409543674987835,-1.9568044576780013,-2.1258835267953065,0.23206056461253777,0.1294104126681624,0.32220260469392187,0.3012303288666469,0.5965407927435239,0.7784357404825814,0.7609478876297766
3243,1604.6918580126423,0.22390300035476685,0.05284596528993478,0.13600301732775133,0.11934562808160398,-2.9403739122493024,-1.9950782072587303,-2.1257315579398366,0.24387554950465576,0.12948968086684956,0.3098618184599145,0.3012771928505903,0.5966579842680112,0.7708588144935158,0.7609785807819951
3244,1605.4258012784696,0.22962899506092072,0.05287232094106444,0.13379190652221348,0.11950550489978362,-2.9398753106806375,-2.0114696224881663,-2.1243928425646064,0.250167634196148,0.12955780769965738,0.304719413959115,0.30169033223129893,0.5967586498714249,0.7676138609310875,0.7612489611481693
3245,1605.8776515292593,0.242916002869606,0.05289877800301878,0.13364071734575822,0.11982895486608774,-2.9393750405166656,-2.01260029376062,-2.1216899291309064,0.2647682377103142,0.12962619666972997,0.3043677916435221,0.3025261627181114,0.5968596523573596,0.7673900257269805,0.7617948686184676
3246,1606.519801339785,0.2869029939174652,0.05293941011289786,0.13381263866365495,0.1205230017805278,-2.938607224804802,-2.0113146763793956,-2.115914658122411,0.3131039221110685,0.12973122678045435,0.30476763092643877,0.30431965670729194,0.5970146711876296,0.767644535093178,0.7629613001982679
3247,1606.5795681798272,0.2261690050363541,0.0529786094535315,0.14055711996580025,0.12207929255925688,-2.9378670421128716,-1.9621413250272115,-2.1030845063574657,0.24636557859122504,0.12983255331996527,0.32045334460340374,0.30834128420681,0.5971641110249712,0.7773792187317367,0.7655526061595378
3248,1606.8519561599107,0.2252880036830902,0.05300524546258601,0.13898626228836727,0.12236478820831526,-2.9373643993351317,-1.973380183193484,-2.1007486283278154,0.24539747865182096,0.12990140485114532,0.31679998378118035,0.3090790365400748,0.597265592531855,0.775154299630256,0.7660243834832925
3249,1607.0488066182008,0.3534579873085022,0.05303993476632714,0.13924632369481657,0.12302711232302067,-2.936710163001079,-1.9715108012786065,-2.0953505225094147,0.3862387530965132,0.12999107337743462,0.31740481142874083,0.3107905553061684,0.5973976801534782,0.7755243749055944,0.7671146390034966
3250,1613.6695814406276,0.2424519956111908,0.05364427728298791,0.19404873691823535,0.1489926428460746,-2.9253804831998944,-1.6396459302415602,-1.9038583511277385,0.2642583572236491,0.13155324087573175,0.44485938119021934,0.3778883579908079,0.5996850958483863,0.841222551691611,0.8057903159813501
3251,1613.7791674599337,0.4374299943447113,0.0537064260280738,0.19744625903383,0.15125605665839895,-2.924222619299383,-1.622288837826381,-1.8887811388504545,0.47851249889976605,0.13171388942677129,0.4527610354063001,0.3837372696176351,0.59991886380168,0.8446586771315234,0.8088354607909544
3252,1614.26490445766,0.28112098574638367,0.05387909531807019,0.21274259353001093,0.15845786893379557,-2.9210127182626353,-1.547672325154566,-1.8422665321420908,0.3067502862859697,0.13216022299647742,0.4883358872689418,0.40234754906474046,0.6005669296022503,0.8594302581830223,0.8182300166666558
3253,1614.321436286079,0.12173700332641602,0.05389478771592138,0.20362862646287605,0.1577953807294526,-2.92072150860181,-1.5914574027016288,-1.846456143942724,0.13160909819231703,0.1322007863412987,0.46713943472174696,0.400635606272875,0.6006257236335354,0.8507622730591757,0.8173838407029349
3254,1653.893473546398,0.11565300077199936,0.05530125156085434,0.15650904841281163,0.14440828024549648,-2.894959738506438,-1.8546414533390272,-1.9351107117470892,0.12492361186196758,0.135836360615014,0.3575529184632442,0.36604185799592726,0.6058269189257983,0.7986606082098534,0.7994782761972262
3255,1654.0142203558694,0.09252160042524338,0.05531588828350202,0.14882606395795148,0.14325703478941024,-2.894695100987267,-1.9049770109143056,-1.9431148161155116,0.09950536796136074,0.13587419514058757,0.3396845177746433,0.3630669124085271,0.6058803481511106,0.7886958464986503,0.7978616871073615
3256,6033.056913340501,0.12412799894809724,0.05077048888566463,0.15797208925260087,0.1429915633131948,-2.9804400206489756,-1.8453369118596668,-1.9449696482724956,0.13423647521948,0.12412477323111337,0.3609555284909925,0.3623809047525815,0.5885688019790537,0.8005025971167048,0.7974870666263567
3257,6033.090476586259,0.4271070063114166,0.05078337836825791,0.16512311520524336,0.1438384120930544,-2.980186175413712,-1.8010639305560812,-1.9390647477173255,0.4671689475505228,0.12415809130856446,0.377586747492818,0.36456925566204196,0.588620052286689,0.8092671709127733,0.7986796794878137
3258,6033.517255496827,0.4187009930610657,0.05080921440678664,0.17334224986880004,0.145047944383553,-2.9796775548857783,-1.7524873158470755,-1.930690940293476,0.45793188918716615,0.12422487499258746,0.39670207856564044,0.3676948208761445,0.5887227406767198,0.8188837205971243,0.8003709375098141
3259,6034.316060746034,0.08747710287570953,0.05080876398825416,0.15424602597935225,0.14314557168725003,-2.9796864198236483,-1.8692063800335343,-1.943893182689468,0.09396215539541476,0.12422371070383949,0.3522897825235684,0.36277887942461706,0.5887209508822707,0.7957772384640261,0.7977044803977217
3260,6034.451769484315,0.09001950174570084,0.05081228848618241,0.14196205782759702,0.1421072208795909,-2.979617054316328,-1.9521954554819323,-1.9511734296909689,0.09675590387589227,0.12423282119327146,0.3237208239019321,0.3600956660950111,0.5887349554925434,0.779348169207376,0.7962340887920627
3261,6034.4843622265635,0.4619190096855163,0.05081738416530504,0.14229530677731644,0.14202467724677537,-2.9795167749590505,-1.9498507556156297,-1.9517544530514712,0.5054225759157294,0.12424599303554247,0.3244958646165954,0.35988236421840925,0.5887552014818155,0.7798123415852632,0.7961167394944635
3262,6035.230922037782,0.429297000169754,0.05086628212985757,0.16489102655590054,0.1445129366965157,-2.978555008529823,-1.80247046838726,-1.9343862481254537,0.46957545114293747,0.12437238958857487,0.3770469763913536,0.3663123018404667,0.5889493781632095,0.8089887233301767,0.7996245961267066
3263,6035.515603062119,0.43939098715782166,0.05088509522280972,0.17593042105769582,0.14569434085686153,-2.978185223006403,-1.737666697008884,-1.9262444076000915,0.48066736167779783,0.12442101963121141,0.40272141650984616,0.3693651808552558,0.5890240363375678,0.8218177088600789,0.8012690037904353
3264,6035.830450570008,0.46231499314308167,0.05090672279978345,0.1915369245754151,0.14746929452853033,-2.9777602855660605,-1.6526746713221772,-1.914135297561134,0.5058577075529894,0.12447692484536374,0.4390176318466171,0.37395185745445986,0.5891098294568308,0.838643295465609,0.8037146809425448
3265,6035.983385745301,0.4318099915981293,0.05092678597408369,0.20673305766440891,0.14926426035833604,-2.9773662468100284,-1.5763268944365338,-1.902036984484208,0.4723368848689131,0.12452878622850402,0.4743594442044023,0.3785902476836539,0.5891893842589758,0.8537576090938582,0.8061581774320568
3267,6036.566496593385,0.4821470081806183,0.05097446323554885,0.23481854635997684,0.15348152446827434,-2.9764304925319607,-1.4489422062430748,-1.874175080969144,0.5276503784552206,0.12465202738102167,0.5396781713860147,0.3894881245772692,0.5893783091941717,0.8789755290822356,0.8117854465395176
3268,6037.524140914079,0.6167320013046265,0.05100261807204722,0.24813818165927007,0.1560278047069143,-2.97587831282937,-1.3937695038766251,-1.8577210523138912,0.6755408705700784,0.12472480493561215,0.5706557923811019,0.39606799433499934,0.5894897920021839,0.8898978841435181,0.815108666975441
3269,6037.70433106244,0.48745501041412354,0.05102755088124926,0.26156808306252427,0.15861255664953333,-2.9753895787626896,-1.341060673484236,-1.8412908011023656,0.5334831466133803,0.12478925385837183,0.6018898604560343,0.4027472792308195,0.5895884653975825,0.9003324747239617,0.8184270850806666
3270,6037.734335795411,0.4347369968891144,0.05104247834312109,0.2711660086753176,0.16023786461667916,-2.975097084245118,-1.3050240675141318,-1.8310959138698888,0.47555326318018387,0.1248278399169816,0.6242118606678515,0.4069472547785749,0.5896475188361535,0.9074665208867677,0.8204861466213238
3271,6037.973160529664,0.42900198698043823,0.05106236916884357,0.2724715504108142,0.1621006657929247,-2.974707468542068,-1.300221072491273,-1.819537742951442,0.46925127201467404,0.12487925579556257,0.6272481733120595,0.41176093904562516,0.5897261806421161,0.9084173537216143,0.8228205505902759
3272,6038.074092892961,0.4011389911174774,0.05108091242359559,0.2747425624889548,0.1638951188705332,-2.9743443853384224,-1.2919207561687034,-1.808528574819608,0.4386336520682162,0.1249271883323073,0.6325298908554547,0.41639800426643075,0.5897994856457128,0.910060539538287,0.8250440724574599
3273,6038.609002067597,0.406810998916626,0.05109878080541901,0.2752305200173979,0.16557864387347165,-2.9739946410508655,-1.290146277846025,-1.7983090074640238,0.44486641253596376,0.12497337638719702,0.633664738997927,0.4207484190735354,0.5898700975770825,0.9104118270674009,0.8271081186429835
3274,6038.707831673173,0.0912567973136902,0.05111970325336992,0.26681803292095463,0.16732843539013803,-2.9735852738324855,-1.321188377565996,-1.7877967189637736,0.0981155224053733,0.12502745891038985,0.6140997260644641,0.4252700738812542,0.5899527471326512,0.9042665265755506,0.8292312857228707
3275,6040.826198170259,0.4271900057792664,0.05127069292717598,0.24430186783309368,0.17515028944752056,-2.9706359780218414,-1.409350655094401,-1.742110876770663,0.4672601526088332,0.12541775274955508,0.5617336355010399,0.4454826098702386,0.590548197811274,0.886813335833128,0.8384584560159066
3276,6041.272710651902,0.4074079990386963,0.05128650729411377,0.24351281847285464,0.1761704794212918,-2.970327577109394,-1.4125856952460731,-1.736303119690761,0.44552243398230923,0.12545863137277832,0.5598985348035608,0.4481188935964722,0.5906104626854659,0.8861729057715483,0.8396314488080789
3277,6041.301583130784,0.3735690116882324,0.05129989243801839,0.24901782567815803,0.17755569791972164,-2.970066623532399,-1.3902307960108968,-1.7284709281917727,0.4083380170888345,0.12549323068722565,0.572701590063652,0.4516984514029355,0.5906631481380238,0.8905984302851755,0.8412133166528994
3278,6041.350431806596,0.452674001455307,0.05131758122006168,0.2528094571467173,0.17903807827171653,-2.9697218716770295,-1.3751192078097998,-1.7201567679897742,0.49526357686958933,0.1255389544938927,0.5815198286975812,0.4555290861852069,0.5907327521178943,0.8935900207781697,0.8428925277245297
3279,6041.406235757371,0.37623798847198486,0.05133219154073556,0.2567368970615682,0.18023997988321103,-2.969437208196934,-1.359703465315786,-1.713466094469278,0.4112708573768195,0.1255767207728938,0.590653918515317,0.45863493288080226,0.5907902245022479,0.8966418236776287,0.8442438431646122
3280,6041.752139376908,0.38930100202560425,0.05136483922704822,0.2428388207355635,0.18129006197331768,-2.9688014023285776,-1.4153573448692194,-1.7076569780943078,0.4256253218539084,0.1256611119137555,0.5583310109195954,0.46134846114174394,0.590918591088746,0.8856242115805623,0.8454171104936317
3281,6042.107262779651,0.4125899970531464,0.0513887125261154,0.24119167773360595,0.18261799960825637,-2.9683367312960063,-1.4221633183163844,-1.7003587417020567,0.4512167407449444,0.12572282210433738,0.5545002324866408,0.4647799988616266,0.5910124062566523,0.8842768558169483,0.8468911354168339
3282,6042.17673465465,0.21577200293540957,0.05139838057981784,0.23316854789534905,0.1827888293744392,-2.968148613246574,-1.45599370540564,-1.6994237302842128,0.2349406959090146,0.12574781309677857,0.5358407519724044,0.46522144187138215,0.5910503865161404,0.8775795674152446,0.8470799796881491
3283,6042.294974330066,0.21246199309825897,0.0514063234234786,0.21070933438793576,0.18147597752607683,-2.9679940902847393,-1.5572756573595743,-1.706631989265185,0.23130344800820166,0.12576834458656924,0.48360711432038045,0.46182888749251555,0.5910815840657911,0.8575291186771508,0.8456241275041707
3284,6042.3687325954925,0.3721039891242981,0.05141466544725802,0.2038860653782536,0.18074729312044985,-2.967831827231459,-1.590193944206619,-1.710655393875873,0.4067281577508028,0.12578990791871777,0.46773816321323763,0.45994588639516754,0.5911143443080301,0.8510123957049007,0.8448115204093144
3285,6042.487781023852,0.36675500869750977,0.05143187782270216,0.21289669807563832,0.18197870569732283,-2.967497107656886,-1.5469482164766308,-1.7038656004136317,0.40085036016529063,0.12583440025997467,0.4886942898903949,0.46312799268924254,0.591181922811722,0.8595736075522599,0.8461828551056483
3286,6042.689241373675,0.2121260017156601,0.05145000293515642,0.2058279450617541,0.1819959271236833,-2.9671447596533644,-1.580714677328392,-1.7037709705970436,0.23093423945258568,0.1258812519389455,0.47225441395898665,0.4631724947596646,0.5912530604226225,0.8528889744136429,0.8462019674912482
3288,6042.845411560641,0.213796004652977,0.05146419577873511,0.17663889014541723,0.17897660796318582,-2.9668689406925983,-1.7336477990572965,-1.7205001634509,0.23276934417340314,0.12591793907965762,0.4043691107892333,0.4553702401092873,0.5913087471349464,0.8226133166244177,0.8428231721376441
3289,6043.124835690997,0.1950500011444092,0.0514737095280174,0.1613276215250179,0.17680934582985836,-2.9666840962607823,-1.8243180653308937,-1.7326832691470784,0.2121700513420363,0.12594253120995794,0.3687595264711199,0.4497697950554578,0.5913460664645189,0.804663627751765,0.8403625500814386
3290,6043.2510820202515,0.19926300644874573,0.05148279177805105,0.16191429205569988,0.17634427218248033,-2.9665076673817508,-1.820688145136678,-1.7353171026547172,0.2167995677039886,0.12596600795604618,0.3701239525188374,0.44856799331303276,0.5913816867286406,0.8053822308925357,0.839830594684934
3291,6043.352742261035,0.37228599190711975,0.05149429139903962,0.17177098749901154,0.1770941960150709,-2.966284324076977,-1.7615931573888413,-1.7310735070902228,0.4069281539055967,0.1259957333744237,0.39304777654599476,0.45050587943875603,0.5914267788221205,0.8170810676512823,0.8406876737503226
3292,6044.14176160007,0.2117539942264557,0.05150930985480682,0.15674905851742432,0.17347164429960166,-2.9659927137703312,-1.85310910575557,-1.7517411263836125,0.23052545412391118,0.1260345546435341,0.35811111257957096,0.4411448051482212,0.5914856537421468,0.7989639619276515,0.8365134343444766
3293,6044.365786156161,0.3714660108089447,0.05152767566332646,0.16911954030466345,0.17434461163013085,-2.965636224134658,-1.7771494750245975,-1.7467214118147982,0.4060271068771048,0.1260820284987708,0.38688127690622154,0.4434006492813491,0.5915576275315231,0.8140014355619334,0.8375272661778289
3294,6044.5485643138,0.3933449983596802,0.05154619095492775,0.18131233108646783,0.17570244512978128,-2.9652769615512717,-1.7075341487164306,-1.738963367381757,0.43006912048312185,0.12612988875345027,0.4152381833247607,0.4469094412221587,0.5916301611676232,0.8277829485027822,0.8390941585385305
3295,6044.573393028125,0.4061599969863891,0.0515566402048474,0.19184103458549068,0.1770114047881049,-2.9650742658573144,-1.651088194757244,-1.7315411146529769,0.44415105049153625,0.12615689906325978,0.4397249038117461,0.45029193775148524,0.5916710845935086,0.83895736491654,0.8405932310432448
3296,6044.606147520999,0.36279600858688354,0.05156963407637289,0.20343935409064495,0.17842481141652777,-2.9648222666129938,-1.5923873328111573,-1.7235879910596952,0.3964999607555748,0.12619048697609822,0.4666992419026442,0.4539443368034852,0.5917219622031745,0.8505781779106187,0.8421995235451227
3297,6044.712417653384,0.37821000814437866,0.05158600760328627,0.2083828472653574,0.17970708674019165,-2.9645048137469305,-1.5683782792784269,-1.7164270494638691,0.4134378371643934,0.12623281097428043,0.478196377861477,0.4572578780607375,0.5917860546295245,0.8553311698091862,0.8436458190360514
3298,6044.763692587878,0.378385990858078,0.05159835886106283,0.21309916148094993,0.18076855668729977,-2.9642654120185723,-1.5459976747471096,-1.7105377582762955,0.41363121808695086,0.12626473779215225,0.48916516123891074,0.460000833803679,0.5918343888525956,0.8597617831141788,0.8448352792732802
3299,6044.808821000216,0.34495100378990173,0.05161140460734351,0.2167061336630705,0.18170768354294836,-2.964012611393675,-1.529213065980821,-1.705356017501332,0.37689074222415997,0.1262984597962623,0.49755393575764567,0.46242764146702364,0.5918854282576997,0.8630845758839163,0.8458818355421316
3300,6044.892284300494,0.3687579929828644,0.05162724098952862,0.21347384525813445,0.1823079996017608,-2.9637058196449506,-1.5442409584635053,-1.7020577167366389,0.4030513658256058,0.1263393953267904,0.49003656738343526,0.4639789245585382,0.5919473682483627,0.8601095543519193,0.8465479934013833
3301,6044.926332798007,0.38563698530197144,0.05163864952756888,0.21821699222597743,0.18335951210382267,-2.9634848650193804,-1.522265334069047,-1.6963065063241438,0.4215990688237817,0.126368885304474,0.5010677559852458,0.46669614916217705,0.5919919780773483,0.8644599950958841,0.8477095654622169
3302,6045.0968987867,0.178507998585701,0.05165224508829623,0.18573922109428811,0.1803964111663293,-2.963221617017581,-1.6834116261701049,-1.7125985653079867,0.19399265398007,0.12640402852624621,0.42553384966755253,0.4590391686178328,0.5920451267648255,0.8325584034818548,0.8444190580434706
3303,6045.154562869205,0.18338899314403537,0.05165873227078502,0.17004062895256697,0.17807636984643282,-2.963096031476467,-1.771717876647724,-1.7255427766220628,0.19935619913087957,0.1264207972713868,0.3890234628142056,0.4530439252483815,0.5920704819684004,0.8150767108969796,0.8418047154732021
3304,6045.195324015918,0.19968999922275543,0.05166372663252785,0.16126171294571576,0.17645139998453935,-2.9629993562366455,-1.8247266875212544,-1.734709794720957,0.2172687743370015,0.12643370721793915,0.3686062421698557,0.44884482340199294,0.5920900003012003,0.8045827341856062,0.8399532526782227
3305,6045.242797811706,0.17111800611019137,0.05166849529426323,0.1542310003380448,0.17475209687460505,-2.962907058565119,-1.8693037982529637,-1.744386898657776,0.18587206342565957,0.12644603375159846,0.35225483722580525,0.44445363622133693,0.5921086348209889,0.7957579529054727,0.8379987678382366
3306,6363.325964315844,0.16772399842739105,0.05675753941764001,0.17148095746262348,0.16582478809818427,-2.8689667782705532,-1.7632830537443689,-1.796823541435442,0.18214251338594264,0.1396007251853001,0.39237325052913774,0.42138448297398473,0.6110747905553627,0.8167465245308594,0.8274081382410092
3307,6363.3618729449945,0.1660889983177185,0.0567604161843572,0.16893056572137213,0.16574973077031532,-2.8689160943641605,-1.7782675022022691,-1.7972762742293074,0.1803458719832528,0.1396081613516162,0.38644177665810187,0.4211905265373575,0.6110850234273412,0.8137801034669132,0.8273166997912468
3308,6363.659736641802,0.1949910074472427,0.0567663549801953,0.15855784767517675,0.16473035265056268,-2.8688114706567718,-1.841635782690516,-1.8034453682463067,0.21210522534098586,0.1396235125698104,0.36231783323894595,0.4185563407316998,0.6111061465230102,0.8012352972596963,0.8260707277719941
3309,6363.718452103029,0.16709299385547638,0.05676996659168328,0.1545501082347372,0.16450622787136546,-2.8687478502850854,-1.8672369100824375,-1.8048068500929615,0.1814491257020632,0.13963284823944716,0.35299698993931095,0.4179771775138344,0.6111189912140575,0.7961671278326042,0.8257957492612148
3310,6363.81162043828,0.16062599420547485,0.05677455979765127,0.14730372222297322,0.16392666520530436,-2.8686669444745356,-1.9152586861588727,-1.8083361145475885,0.1743427779693402,0.13964472123675972,0.3361439910085942,0.4164795234845349,0.611135325764028,0.7866604176936577,0.8250829436617393
3311,6381.9069006724785,0.15466399490833282,0.05692536970070756,0.1427327919457415,0.1586478804471407,-2.8660141725306727,-1.9467809845022672,-1.8410681209719553,0.167791356524972,0.14003455038576218,0.325513328641242,0.4028385598306835,0.6116709094950676,0.7804200538889731,0.8184720597902384
3312,6381.986967210564,0.14694899320602417,0.05692824130338043,0.13809902957403533,0.15756521007132468,-2.86596372876085,-1.9797842455717731,-1.8479158742052424,0.15931362530147605,0.14004197320351855,0.31473653698692194,0.40004081983517253,0.6116810938844615,0.7738865088545623,0.8170890189580008
3313,6382.095663601617,0.166935995221138,0.05693202664122665,0.13345737478749128,0.15706172418306427,-2.8658972378256724,-2.01397314210707,-1.851116403233292,0.1812766056851229,0.14005175793914515,0.3039413898573888,0.398739756613876,0.6116945181304564,0.7671182475388172,0.8164426080579941
3314,6382.1528424322905,0.17759299278259277,0.05693560157433813,0.13080189916060225,0.15688786676814834,-2.8658344467907018,-2.034071320487977,-1.85222395322029,0.192987187803132,0.14006099879869313,0.29776552124814654,0.39829048982493315,0.611707195381836,0.763139478492791,0.8162189161690522
3315,6383.225895793329,0.2736549973487854,0.05695386509944796,0.1332796840788005,0.1561458684307663,-2.865513723096057,-2.0153054709235527,-1.8569646545799352,0.29854618661174187,0.1401082082611161,0.303528132639418,0.39637308405539623,0.6117719481750071,0.766854490866263,0.8152614366381074
3316,6383.381257227274,0.2775709927082062,0.05696776660773419,0.1386801249638708,0.15582716463003393,-2.865269669211875,-1.9755852570706036,-1.8590078049668368,0.3028493296842434,0.14014414232801256,0.31608799686880557,0.3955495181853518,0.6118212216491808,0.7747177685417062,0.814848781521134
